kdrama_name,genre
"['comedy', 'romance', 'melodrama', 'supernatural']", hardworking male lead
"['comedy', 'romance', 'melodrama', 'supernatural']", secondary couple
"['comedy', 'romance', 'melodrama', 'supernatural']", female chases male first 
"['comedy', 'romance', 'life', 'drama']",short length series
"['comedy', 'romance', 'life', 'drama']", miniseries
"['comedy', 'romance', 'life', 'drama']", infidelity
"['comedy', 'romance', 'life', 'drama']", web series 
"['romance', 'drama']",death
"['romance', 'drama']", orphan female lead
"['romance', 'drama']", multiple mains
"['romance', 'drama']", multiple couples
"['romance', 'drama']", antiheroine female lead
"['romance', 'drama']", manipulative female lead
"['romance', 'drama']", evil mother
"['romance', 'drama']", soap opera
"['romance', 'drama']", loneliness
"['romance', 'drama']", revenge 
"['romance', 'drama', 'melodrama']",first love
"['romance', 'drama', 'melodrama']", love triangle 
"['historical', 'comedy', 'romance', 'supernatural']",ghost
"['historical', 'comedy', 'romance', 'supernatural']", interspecies romance
"['historical', 'comedy', 'romance', 'supernatural']", amnesia
"['historical', 'comedy', 'romance', 'supernatural']", joseon dynasty
"['historical', 'comedy', 'romance', 'supernatural']", motherson relationship
"['historical', 'comedy', 'romance', 'supernatural']", strong female lead
"['historical', 'comedy', 'romance', 'supernatural']", political
"['historical', 'comedy', 'romance', 'supernatural']", drama
"['historical', 'comedy', 'romance', 'supernatural']", missing person
"['historical', 'comedy', 'romance', 'supernatural']", grim reaper supporting character 
"['comedy', 'romance', 'sci-fi', 'fantasy']",robot
"['comedy', 'romance', 'sci-fi', 'fantasy']", nice male lead
"['comedy', 'romance', 'sci-fi', 'fantasy']", artificial intelligence
"['comedy', 'romance', 'sci-fi', 'fantasy']", interspecies romance
"['comedy', 'romance', 'sci-fi', 'fantasy']", smart male lead
"['comedy', 'romance', 'sci-fi', 'fantasy']", identity swap
"['comedy', 'romance', 'sci-fi', 'fantasy']", android
"['comedy', 'romance', 'sci-fi', 'fantasy']", strong male lead
"['comedy', 'romance', 'sci-fi', 'fantasy']", hidden identity
"['comedy', 'romance', 'sci-fi', 'fantasy']", cheerful male lead 
"['mystery', 'drama', 'political']",bossemployee relationship
"['mystery', 'drama', 'political']", journalism
"['mystery', 'drama', 'political']", corruption
"['mystery', 'drama', 'political']", broadcasting industry
"['mystery', 'drama', 'political']", contract employee female lead
"['mystery', 'drama', 'political']", workplace setting
"['mystery', 'drama', 'political']", mild sexual content
"['mystery', 'drama', 'political']", death of a wife
"['mystery', 'drama', 'political']", news presenter female lead
"['mystery', 'drama', 'political']", news presenter male lead 
"['historical', 'romance', 'fantasy', 'political']",war
"['historical', 'romance', 'fantasy', 'political']", power struggle
"['historical', 'romance', 'fantasy', 'political']", slavery
"['historical', 'romance', 'fantasy', 'political']", good twinevil twin
"['historical', 'romance', 'fantasy', 'political']", strong female lead
"['historical', 'romance', 'fantasy', 'political']", revenge
"['historical', 'romance', 'fantasy', 'political']", character development
"['historical', 'romance', 'fantasy', 'political']", fatherdaughter relationship
"['historical', 'romance', 'fantasy', 'political']", strong male lead
"['historical', 'romance', 'fantasy', 'political']", political intrigue 
"['thriller', 'mystery', 'psychological', 'drama']",broadcasting industry
"['thriller', 'mystery', 'psychological', 'drama']", fatherinlaw  daughterinlaw relationship
"['thriller', 'mystery', 'psychological', 'drama']", news presenter male lead
"['thriller', 'mystery', 'psychological', 'drama']", foundation director female lead
"['thriller', 'mystery', 'psychological', 'drama']", motherinlaw  daughterinlaw relationship
"['thriller', 'mystery', 'psychological', 'drama']", married life
"['thriller', 'mystery', 'psychological', 'drama']", ambitious female lead
"['thriller', 'mystery', 'psychological', 'drama']", popular male lead
"['thriller', 'mystery', 'psychological', 'drama']", society
"['thriller', 'mystery', 'psychological', 'drama']", conglomerate 
"['comedy', 'romance', 'sci-fi']",gynecologist male lead
"['comedy', 'romance', 'sci-fi']", obstetrician male lead
"['comedy', 'romance', 'sci-fi']", astronaut female lead
"['comedy', 'romance', 'sci-fi']", space exploration
"['comedy', 'romance', 'sci-fi']", age gap real life
"['comedy', 'romance', 'sci-fi']", doctor male lead
"['comedy', 'romance', 'sci-fi']", perfectionist female lead
"['comedy', 'romance', 'sci-fi']", outer space 
"['action', 'romance', 'drama', 'sports']",motorsport
"['action', 'romance', 'drama', 'sports']", brothers relationship
"['action', 'romance', 'drama', 'sports']", car racing 
"['law', 'drama', 'political']",national assembly
"['law', 'drama', 'political']", nice male lead 
"['comedy', 'romance', 'life', 'drama']",first love
"['comedy', 'romance', 'life', 'drama']", high school
"['comedy', 'romance', 'life', 'drama']", shy male lead
"['comedy', 'romance', 'life', 'drama']", love triangle
"['comedy', 'romance', 'life', 'drama']", lying
"['comedy', 'romance', 'life', 'drama']", nice male lead
"['comedy', 'romance', 'life', 'drama']", hardworking male lead
"['comedy', 'romance', 'life', 'drama']", strong female lead
"['comedy', 'romance', 'life', 'drama']", coming of age
"['comedy', 'romance', 'life', 'drama']", school rivalry 
"['romance', 'life', 'youth']",coming of age
"['romance', 'life', 'youth']", bromance
"['romance', 'life', 'youth']", adapted from a webtoon
"['romance', 'life', 'youth']", child abuse
"['romance', 'life', 'youth']", clingy male lead
"['romance', 'life', 'youth']", depression
"['romance', 'life', 'youth']", older womanyounger man
"['romance', 'life', 'youth']", abusive parents
"['romance', 'life', 'youth']", campus setting
"['romance', 'life', 'youth']", anxiety 
"['drama', 'melodrama']",fallautumn setting
"['drama', 'melodrama']", infidelity
"['drama', 'melodrama']", sismance
"['drama', 'melodrama']", love triangle
"['drama', 'melodrama']", romance
"['drama', 'melodrama']", friendship 
"['comedy', 'life', 'drama']",revenge
"['comedy', 'life', 'drama']", sismance
"['comedy', 'life', 'drama']", strong female lead
"['comedy', 'life', 'drama']", healing
"['comedy', 'life', 'drama']", smart male lead
"['comedy', 'life', 'drama']", motherson relationship
"['comedy', 'life', 'drama']", motherdaughter relationship
"['comedy', 'life', 'drama']", tragic past
"['comedy', 'life', 'drama']", female centered plot
"['comedy', 'life', 'drama']", abusive husband 
"['thriller', 'mystery', 'crime', 'fantasy']",tragic past
"['thriller', 'mystery', 'crime', 'fantasy']", psychology
"['thriller', 'mystery', 'crime', 'fantasy']", eccentric male lead
"['thriller', 'mystery', 'crime', 'fantasy']", teamwork
"['thriller', 'mystery', 'crime', 'fantasy']", child abuse
"['thriller', 'mystery', 'crime', 'fantasy']", hottempered female lead
"['thriller', 'mystery', 'crime', 'fantasy']", trauma
"['thriller', 'mystery', 'crime', 'fantasy']", strong male lead
"['thriller', 'mystery', 'crime', 'fantasy']", orphan male lead
"['thriller', 'mystery', 'crime', 'fantasy']", hidden identity 
"['mystery', 'business', 'law', 'romance']",revenge
"['mystery', 'business', 'law', 'romance']", infidelity
"['mystery', 'business', 'law', 'romance']", domestic violence
"['mystery', 'business', 'law', 'romance']", actress female lead
"['mystery', 'business', 'law', 'romance']", detective supporting character
"['mystery', 'business', 'law', 'romance']", reporter supporting character
"['mystery', 'business', 'law', 'romance']", pregnant female lead
"['mystery', 'business', 'law', 'romance']", prosecutor male lead
"['mystery', 'business', 'law', 'romance']", flashback to past
"['mystery', 'business', 'law', 'romance']", attempted assault 
"['business', 'comedy', 'romance']",hidden identity
"['business', 'comedy', 'romance']", older womanyounger man
"['business', 'comedy', 'romance']", workplace setting
"['business', 'comedy', 'romance']", fashion designer female lead
"['business', 'comedy', 'romance']", fashion industry
"['business', 'comedy', 'romance']", workplace romance
"['business', 'comedy', 'romance']", male chases female first
"['business', 'comedy', 'romance']", clingy male lead 
"['thriller', 'mystery', 'drama']",older manyounger woman
"['thriller', 'mystery', 'drama']", miniseries
"['thriller', 'mystery', 'drama']", infidelity
"['thriller', 'mystery', 'drama']", babysitting
"['thriller', 'mystery', 'drama']", investigation
"['thriller', 'mystery', 'drama']", suspense 
"['comedy', 'romance', 'drama', 'melodrama']",childhood friends relationship
"['comedy', 'romance', 'drama', 'melodrama']", rich womanpoor man
"['comedy', 'romance', 'drama', 'melodrama']", nice male lead
"['comedy', 'romance', 'drama', 'melodrama']", based on true story
"['comedy', 'romance', 'drama', 'melodrama']", friendship 
"['action', 'business', 'comedy', 'romance']",hardworking female lead
"['action', 'business', 'comedy', 'romance']", badass female lead
"['action', 'business', 'comedy', 'romance']", bossemployee relationship
"['action', 'business', 'comedy', 'romance']", female chases male first
"['action', 'business', 'comedy', 'romance']", nice female lead
"['action', 'business', 'comedy', 'romance']", adapted from a webtoon
"['action', 'business', 'comedy', 'romance']", strong female lead
"['action', 'business', 'comedy', 'romance']", misunderstanding
"['action', 'business', 'comedy', 'romance']", slow burn romance
"['action', 'business', 'comedy', 'romance']", clumsy male lead 
"['action', 'thriller', 'mystery', 'comedy']",injustice
"['action', 'thriller', 'mystery', 'comedy']", corruption
"['action', 'thriller', 'mystery', 'comedy']", investigation
"['action', 'thriller', 'mystery', 'comedy']", eccentric male lead
"['action', 'thriller', 'mystery', 'comedy']", strong male lead
"['action', 'thriller', 'mystery', 'comedy']", strong female lead
"['action', 'thriller', 'mystery', 'comedy']", slight romance
"['action', 'thriller', 'mystery', 'comedy']", antihero male lead
"['action', 'thriller', 'mystery', 'comedy']", police officer male lead
"['action', 'thriller', 'mystery', 'comedy']", bromance 
"['action', 'mystery', 'crime', 'political']",prosecutor male lead
"['action', 'mystery', 'crime', 'political']", scheme
"['action', 'mystery', 'crime', 'political']", teamwork
"['action', 'mystery', 'crime', 'political']", strong male lead
"['action', 'mystery', 'crime', 'political']", power struggle
"['action', 'mystery', 'crime', 'political']", smart male lead
"['action', 'mystery', 'crime', 'political']", street fight
"['action', 'mystery', 'crime', 'political']", corruption
"['action', 'mystery', 'crime', 'political']", gang
"['action', 'mystery', 'crime', 'political']", revenge 
"['action', 'thriller', 'psychological', 'crime']",murder
"['action', 'thriller', 'psychological', 'crime']", teamwork
"['action', 'thriller', 'psychological', 'crime']", strong male lead
"['action', 'thriller', 'psychological', 'crime']", smart male lead
"['action', 'thriller', 'psychological', 'crime']", skilled killer
"['action', 'thriller', 'psychological', 'crime']", violence
"['action', 'thriller', 'psychological', 'crime']", death
"['action', 'thriller', 'psychological', 'crime']", revenge
"['action', 'thriller', 'psychological', 'crime']", detective male lead
"['action', 'thriller', 'psychological', 'crime']", bromance 
"['action', 'mystery', 'crime', 'political']",prosecutor male lead
"['action', 'mystery', 'crime', 'political']", scheme
"['action', 'mystery', 'crime', 'political']", teamwork
"['action', 'mystery', 'crime', 'political']", strong male lead
"['action', 'mystery', 'crime', 'political']", power struggle
"['action', 'mystery', 'crime', 'political']", smart male lead
"['action', 'mystery', 'crime', 'political']", street fight
"['action', 'mystery', 'crime', 'political']", corruption
"['action', 'mystery', 'crime', 'political']", gang
"['action', 'mystery', 'crime', 'political']", revenge 
"['comedy', 'romance', 'drama']",househusband male lead
"['comedy', 'romance', 'drama']", stay at home dad 
"['adventure', 'romance', 'drama', 'sports']",boxing
"['adventure', 'romance', 'drama', 'sports']", marriage crisis
"['adventure', 'romance', 'drama', 'sports']", childhood friends relationship
"['adventure', 'romance', 'drama', 'sports']", morally ambiguous male lead
"['adventure', 'romance', 'drama', 'sports']", childhood crush
"['adventure', 'romance', 'drama', 'sports']", mad dog
"['adventure', 'romance', 'drama', 'sports']", car accident
"['adventure', 'romance', 'drama', 'sports']", impulsive male lead
"['adventure', 'romance', 'drama', 'sports']", benevolent father
"['adventure', 'romance', 'drama', 'sports']", secret crush 
"['action', 'mystery', 'comedy', 'law']",prosecutor female lead
"['action', 'mystery', 'comedy', 'law']", prosecutor male lead
"['action', 'mystery', 'comedy', 'law']", corrupt legal system
"['action', 'mystery', 'comedy', 'law']", street fight
"['action', 'mystery', 'comedy', 'law']", corruption
"['action', 'mystery', 'comedy', 'law']", investigation
"['action', 'mystery', 'comedy', 'law']", investigator supporting character
"['action', 'mystery', 'comedy', 'law']", hacker supporting character
"['action', 'mystery', 'comedy', 'law']", secretary supporting character
"['action', 'mystery', 'comedy', 'law']", criminal supporting character 
"['thriller', 'comedy', 'law', 'romance']",corruption
"['thriller', 'comedy', 'law', 'romance']", thief male lead
"['thriller', 'comedy', 'law', 'romance']", police officer female lead
"['thriller', 'comedy', 'law', 'romance']", lawyer supporting character
"['thriller', 'comedy', 'law', 'romance']", brothers relationship
"['thriller', 'comedy', 'law', 'romance']", family relationship
"['thriller', 'comedy', 'law', 'romance']", crime
