kdrama_name,actor
"['drama', 'melodrama']", Oh Ji Ho
"['drama', 'melodrama']", Lee Chun Hee
"['drama', 'melodrama']", Han Jin Hee
"['drama', 'melodrama']", Kim Young Ran
"['comedy', 'life', 'drama']",Lee Yo Won
"['comedy', 'life', 'drama']", Ra Mi Ran
"['comedy', 'life', 'drama']", Myung Se Bin
"['comedy', 'life', 'drama']", Lee Jun Young
"['comedy', 'life', 'drama']", Choi Byung Mo
"['comedy', 'life', 'drama']", Jang Yong
"['thriller', 'mystery', 'crime', 'fantasy']",Namkoong Min
"['thriller', 'mystery', 'crime', 'fantasy']", Kim Seol Hyun
"['thriller', 'mystery', 'crime', 'fantasy']", Lee Chung Ah
"['thriller', 'mystery', 'crime', 'fantasy']", Yoon Sun Woo
"['thriller', 'mystery', 'crime', 'fantasy']", Yoon Gyung Ho
"['thriller', 'mystery', 'crime', 'fantasy']", Kim Tae Woo
"['mystery', 'business', 'law', 'romance']",Park Shi Hoo
"['mystery', 'business', 'law', 'romance']", Jang Hee Jin
"['mystery', 'business', 'law', 'romance']", Kim Ji Hoon
"['mystery', 'business', 'law', 'romance']", Jang Shin Young
"['mystery', 'business', 'law', 'romance']", Kim Hae Sook
"['mystery', 'business', 'law', 'romance']", Kim Jong Goo
"['business', 'comedy', 'romance']",Jang Na Ra
"['business', 'comedy', 'romance']", Choi Daniel
"['business', 'comedy', 'romance']", Ryu Jin
"['business', 'comedy', 'romance']", Kim Min Seo
"['business', 'comedy', 'romance']", Hong Rok Gi
"['business', 'comedy', 'romance']", Son Hwa Ryung
"['thriller', 'mystery', 'drama']",Cho Yeo Jung
"['thriller', 'mystery', 'drama']", Kim Min Joon
"['thriller', 'mystery', 'drama']", Shin Yoon Joo
"['thriller', 'mystery', 'drama']", Lee Seung Joon
"['thriller', 'mystery', 'drama']", Kil Hae Yeon
"['thriller', 'mystery', 'drama']", Lee Won Jong
"['comedy', 'romance', 'drama', 'melodrama']",Ji Chang Wook
"['comedy', 'romance', 'drama', 'melodrama']", Wang Ji Hye
"['comedy', 'romance', 'drama', 'melodrama']", Kim Young Kwang
"['comedy', 'romance', 'drama', 'melodrama']", Park Soo Jin
"['comedy', 'romance', 'drama', 'melodrama']", Song Ji Hyuk
"['comedy', 'romance', 'drama', 'melodrama']", Sung Ha
"['action', 'business', 'comedy', 'romance']",Ji Chang Wook
"['action', 'business', 'comedy', 'romance']", Kim Yoo Jung
"['action', 'business', 'comedy', 'romance']", Han Sun Hwa
"['action', 'business', 'comedy', 'romance']", Do Sang Woo
"['action', 'business', 'comedy', 'romance']", Ahn Sol Bin
"['action', 'business', 'comedy', 'romance']", Kim Min Gue
"['action', 'thriller', 'mystery', 'comedy']",Lee Dong Wook
"['action', 'thriller', 'mystery', 'comedy']", Wi Ha Joon
"['action', 'thriller', 'mystery', 'comedy']", Han Ji Eun
"['action', 'thriller', 'mystery', 'comedy']", Cha Hak Yeon
"['action', 'thriller', 'mystery', 'comedy']", Sung Ji Ru
"['action', 'thriller', 'mystery', 'comedy']", Cha Shi Won
"['action', 'mystery', 'crime', 'political']",Yang Ik Jun
"['action', 'mystery', 'crime', 'political']", Park Joong Hoon
"['action', 'mystery', 'crime', 'political']", Joo Jin Mo
"['action', 'mystery', 'crime', 'political']", Kim Mu Yeol
"['action', 'mystery', 'crime', 'political']", Kim Ji Soo
"['action', 'mystery', 'crime', 'political']", Choi Gwi Hwa
"['action', 'thriller', 'psychological', 'crime']",Kim Sang Joong
"['action', 'thriller', 'psychological', 'crime']", Park Hae Jin
"['action', 'thriller', 'psychological', 'crime']", Jo Dong Hyuk
"['action', 'thriller', 'psychological', 'crime']", Ma Dong Seok
"['action', 'thriller', 'psychological', 'crime']", Kang Ye Won
"['action', 'thriller', 'psychological', 'crime']", Kang Shin Il
"['action', 'mystery', 'crime', 'political']",Yang Ik Jun
"['action', 'mystery', 'crime', 'political']", Park Joong Hoon
"['action', 'mystery', 'crime', 'political']", Joo Jin Mo
"['action', 'mystery', 'crime', 'political']", Kim Mu Yeol
"['action', 'mystery', 'crime', 'political']", Kim Ji Soo
"['action', 'mystery', 'crime', 'political']", Choi Gwi Hwa
"['comedy', 'romance', 'drama']",Son Chang Min
"['comedy', 'romance', 'drama']", Shin Ae Ra
"['comedy', 'romance', 'drama']", Lee Young Yoo
"['comedy', 'romance', 'drama']", Jo Yeon Woo
"['comedy', 'romance', 'drama']", Fueki Yuko
"['comedy', 'romance', 'drama']", Yeo Woon Kye
"['adventure', 'romance', 'drama', 'sports']",Jang Hyuk
"['adventure', 'romance', 'drama', 'sports']", Son Yeo Eun
"['adventure', 'romance', 'drama', 'sports']", Shin Eun Soo
"['adventure', 'romance', 'drama', 'sports']", Ha Joon
"['adventure', 'romance', 'drama', 'sports']", Kim Jae Kyung
"['adventure', 'romance', 'drama', 'sports']", David Lee
"['action', 'mystery', 'comedy', 'law']",Doh Kyung Soo
"['action', 'mystery', 'comedy', 'law']", Lee Se Hee
"['action', 'mystery', 'comedy', 'law']", Ha Joon
"['action', 'mystery', 'comedy', 'law']", Joo Bo Young
"['action', 'mystery', 'comedy', 'law']", Lee Si Eon
"['action', 'mystery', 'comedy', 'law']", Kim  Sang Ho
"['thriller', 'comedy', 'law', 'romance']",Ji Hyun Woo
"['thriller', 'comedy', 'law', 'romance']", Seo Hyun
"['thriller', 'comedy', 'law', 'romance']", Kim Ji Hoon
"['thriller', 'comedy', 'law', 'romance']", Im Ju Eun
"['thriller', 'comedy', 'law', 'romance']", Ahn Kil Kang
"['thriller', 'comedy', 'law', 'romance']", Jung Kyung Soon
['drama'],Lee Jae Ryong
['drama'], Choi Jin Shil
['drama'], Jeon Noh Min
['drama'], Sung Hyun Ah
['drama'], Ha Seung Ri
['drama'], Baek Il Sub
"['historical', 'romance']",Jo Hyun Jae
"['historical', 'romance']", Lee Bo Young
"['historical', 'romance']", Ryu Jin
"['historical', 'romance']", Kim Young Ho
"['historical', 'romance']", Lee Chang Hoon
"['historical', 'romance']", Gu Hye Seon
"['romance', 'drama', 'melodrama']",Kim Joo Hyun
"['romance', 'drama', 'melodrama']", Jang Seo Hee
"['romance', 'drama', 'melodrama']", Oh Yoon Ah
"['romance', 'drama', 'melodrama']", Kim Da Som
"['romance', 'drama', 'melodrama']", Lee Ji Hoon
"['romance', 'drama', 'melodrama']", Jo Yoon Woo
"['romance', 'drama']",
"['historical', 'romance', 'drama', 'sports']",Do Ji Han
"['historical', 'romance', 'drama', 'sports']", Jung Dong Hyun
"['historical', 'romance', 'drama', 'sports']", Lee Elijah
"['historical', 'romance', 'drama', 'sports']", Han Young Soo
"['historical', 'romance', 'drama', 'sports']", Jung In Sun
"['historical', 'romance', 'drama', 'sports']", HATFELT
"['thriller', 'mystery', 'drama']",Lee El
"['thriller', 'mystery', 'drama']", Jin Seo Yun
"['thriller', 'mystery', 'drama']", Cha Ye Ryun
"['thriller', 'mystery', 'drama']", Park  Hyo Joo
"['thriller', 'mystery', 'drama']", Woo Jeong Won
"['thriller', 'mystery', 'drama']", Son Woo Hyun
"['comedy', 'romance', 'life', 'melodrama']",Chun Woo Hee
"['comedy', 'romance', 'life', 'melodrama']", Jeon Yeo Been
"['comedy', 'romance', 'life', 'melodrama']", Han Ji Eun
"['comedy', 'romance', 'life', 'melodrama']", Ahn Jae Hong
"['comedy', 'romance', 'life', 'melodrama']", Gong Myung
"['comedy', 'romance', 'life', 'melodrama']", Lee Joo Bin
"['comedy', 'romance', 'drama', 'family']",Choi Jung Woo
"['comedy', 'romance', 'drama', 'family']", Park Joon Geum
"['comedy', 'romance', 'drama', 'family']", Wang Ji Hye
"['comedy', 'romance', 'drama', 'family']", Ham Eun Jung
"['comedy', 'romance', 'drama', 'family']", Joo Ah Reum
"['comedy', 'romance', 'drama', 'family']", Ryu Jin
"['comedy', 'romance', 'drama']",Doh Kyung Soo
"['comedy', 'romance', 'drama']", Chae Seo Jin
"['comedy', 'romance', 'drama']", David Lee
"['comedy', 'romance', 'drama']", Kim Eui Sung
"['comedy', 'romance', 'drama']", Heo Jun Seok
"['comedy', 'romance', 'drama']", Kim Jong Soo
"['comedy', 'romance', 'drama', 'family']",Kang Ji Hwan
"['comedy', 'romance', 'drama', 'family']", Han Hye Jin
"['comedy', 'romance', 'drama', 'family']", Lee Se Eun
"['comedy', 'romance', 'drama', 'family']", Wang Hee Ji
"['comedy', 'romance', 'drama', 'family']", Yoon Mi Ra
"['comedy', 'romance', 'drama', 'family']", Kim Yoo Suk
"['business', 'comedy', 'romance', 'drama']",Jung Kyung Ho
"['business', 'comedy', 'romance', 'drama']", Kim So Yeon
"['business', 'comedy', 'romance', 'drama']", Yoon Hyun Min
"['business', 'comedy', 'romance', 'drama']", Lee Si Eon
"['business', 'comedy', 'romance', 'drama']", Jo Eun Ji
"['business', 'comedy', 'romance', 'drama']", Gong Hyun Joo
"['romance', 'life', 'drama']",Bae Jong Ok
"['romance', 'life', 'drama']", Kim Chang Wan
"['romance', 'life', 'drama']", Bae Doo Na
"['romance', 'life', 'drama']", Go Ah Sung
"['romance', 'life', 'drama']", Kim Dong Wan
"['romance', 'life', 'drama']", Shin Sung Woo
"['romance', 'drama']",Jeon Ik Ryung
"['romance', 'drama']", Park Gri Na
"['romance', 'drama']", Choi Kyu Hwan
"['romance', 'drama']", Choi Jin Hyuk
"['romance', 'drama']", Choi Won Young
"['romance', 'drama']", Song Ok Sook
"['comedy', 'romance', 'drama']",Namkoong Min
"['comedy', 'romance', 'drama']", Bang Min Ah
"['comedy', 'romance', 'drama']", Ohn Joo Wan
"['comedy', 'romance', 'drama']", Seo Hyo Rim
"['comedy', 'romance', 'drama']", Oh Hyun Kyung
"['comedy', 'romance', 'drama']", Woo Hyun
"['comedy', 'romance', 'drama', 'melodrama']",Seol In Ah
"['comedy', 'romance', 'drama', 'melodrama']", Kim Jae Young
"['comedy', 'romance', 'drama', 'melodrama']", Jo Yoon Hee
"['comedy', 'romance', 'drama', 'melodrama']", Yoon Park
"['comedy', 'romance', 'drama', 'melodrama']", Oh Min Suk
"['comedy', 'romance', 'drama', 'melodrama']", Jo Woo Ri
"['thriller', 'mystery', 'life', 'melodrama']",Park Hee Soon 
"['thriller', 'mystery', 'life', 'melodrama']", Choo Ja Hyun
"['thriller', 'mystery', 'life', 'melodrama']", Oh Man Suk
"['thriller', 'mystery', 'life', 'melodrama']", Cho Yeo Jung
"['thriller', 'mystery', 'life', 'melodrama']", Nam  Da Reum 
"['thriller', 'mystery', 'life', 'melodrama']", Kim Hwan Hee
"['comedy', 'romance', 'life', 'drama']",Jung So Min
"['comedy', 'romance', 'life', 'drama']", Lee Min Ki
"['comedy', 'romance', 'life', 'drama']", Esom
"['comedy', 'romance', 'life', 'drama']", Park Byung Eun
"['comedy', 'romance', 'life', 'drama']", Kim Ga Eun
"['comedy', 'romance', 'life', 'drama']", Kim Min Seok
"['comedy', 'romance', 'life', 'drama']",Jung So Min
"['comedy', 'romance', 'life', 'drama']", Lee Min Ki
"['comedy', 'romance', 'life', 'drama']", Esom
"['comedy', 'romance', 'life', 'drama']", Park Byung Eun
"['comedy', 'romance', 'life', 'drama']", Kim Ga Eun
"['comedy', 'romance', 'life', 'drama']", Kim Min Seok
"['comedy', 'romance', 'drama']",Kang Ye Won
"['comedy', 'romance', 'drama']", Jin  Ji Hee
"['comedy', 'romance', 'drama']", Kim Sung Oh
"['comedy', 'romance', 'drama']", Choi Dae Chul
"['comedy', 'romance', 'drama']", In Gyo Jin
"['comedy', 'romance', 'drama']", Choi Phillip
"['mystery', 'comedy']",Lee Yoo Ri
"['mystery', 'comedy']", Lee Min Young
"['mystery', 'comedy']", Yoon So Yi
"['mystery', 'comedy']", Jung Sang Hoon
"['mystery', 'comedy']", Kim Young Jae
"['mystery', 'comedy']", Ryu Yeon Seok
"['comedy', 'romance', 'life']",Lee Seo Jin
"['comedy', 'romance', 'life']", Kwak Sun Young
"['comedy', 'romance', 'life']", Seo Hyun Woo
"['comedy', 'romance', 'life']", Joo Hyun Young
"['comedy', 'romance', 'life']", Shim So Young
"['comedy', 'romance', 'life']", Kim Tae Oh
"['business', 'drama', 'medical', 'political']",Kim Myung Min
"['business', 'drama', 'medical', 'political']", Lee Sun Kyun
"['business', 'drama', 'medical', 'political']", Lee Jung Gil
"['business', 'drama', 'medical', 'political']", Kim Chang Wan
"['business', 'drama', 'medical', 'political']", Byun Hee Bong
"['business', 'drama', 'medical', 'political']", Song Sun Mi
"['mystery', 'comedy', 'romance', 'supernatural']",Han Ji Min
"['mystery', 'comedy', 'romance', 'supernatural']", Lee Min Ki
"['mystery', 'comedy', 'romance', 'supernatural']", Suho
"['mystery', 'comedy', 'romance', 'supernatural']", Joo Min Kyung
"['mystery', 'comedy', 'romance', 'supernatural']", Kim Hee Won
"['mystery', 'comedy', 'romance', 'supernatural']", Park Sung Yun
"['comedy', 'romance', 'drama', 'family']",Jang Geun Suk
"['comedy', 'romance', 'drama', 'family']", IU
"['comedy', 'romance', 'drama', 'family']", Han Chae Young
"['comedy', 'romance', 'drama', 'family']", Lee Jang Woo
"['comedy', 'romance', 'drama', 'family']", Jei
"['comedy', 'romance', 'drama', 'family']", Lee Mi Young
"['food', 'business', 'comedy', 'romance']",Park Sun Ho
"['food', 'business', 'comedy', 'romance']", Kim So Hye
"['food', 'business', 'comedy', 'romance']", Joo Woo Jae
"['food', 'business', 'comedy', 'romance']", Lee Seung Hyub
"['food', 'business', 'comedy', 'romance']", Myung Gye Nam
"['food', 'business', 'comedy', 'romance']", Kim Seo Ra
"['thriller', 'mystery', 'psychological', 'drama']",Shin Ha Kyun
"['thriller', 'mystery', 'psychological', 'drama']", Yeo Jin Goo
"['thriller', 'mystery', 'psychological', 'drama']", Choi Dae Hoon
"['thriller', 'mystery', 'psychological', 'drama']", Kim Shin Rok
"['thriller', 'mystery', 'psychological', 'drama']", Choi Sung Eun
"['thriller', 'mystery', 'psychological', 'drama']", Choi Jin Ho
"['thriller', 'romance', 'crime', 'drama']",Yoon Kye Sang
"['thriller', 'romance', 'crime', 'drama']", Han Ji Hye
"['thriller', 'romance', 'crime', 'drama']", Jo Jin Woong
"['thriller', 'romance', 'crime', 'drama']", Kim Yoo Ri
"['thriller', 'romance', 'crime', 'drama']", Lee Jae Won
"['thriller', 'romance', 'crime', 'drama']", Kim Yoon Sung
"['comedy', 'romance', 'youth', 'fantasy']",Gong Yoo
"['comedy', 'romance', 'youth', 'fantasy']", Lee Min Jung
"['comedy', 'romance', 'youth', 'fantasy']", Shin  Won Ho
"['comedy', 'romance', 'youth', 'fantasy']", Bae Suzy
"['comedy', 'romance', 'youth', 'fantasy']", Shin Ji Soo
"['comedy', 'romance', 'youth', 'fantasy']", Yoon Hae Young
"['action', 'crime', 'drama']",Choi Min Shik
"['action', 'crime', 'drama']", Son Suk Ku
"['action', 'crime', 'drama']", Lee Dong Hwi
"['action', 'crime', 'drama']", Kim Hong Pa
"['action', 'crime', 'drama']", Lee Hye Young
"['action', 'crime', 'drama']", Heo Sung Tae
"['thriller', 'mystery', 'romance', 'drama']",Han Ye Seul
"['thriller', 'mystery', 'romance', 'drama']", Joo Jin Mo
"['thriller', 'mystery', 'romance', 'drama']", Shin So Yool
"['thriller', 'mystery', 'romance', 'drama']", Kim Hee Won
"['thriller', 'mystery', 'romance', 'drama']", Park Seon Im
"['thriller', 'mystery', 'romance', 'drama']", Kim Bit Na Ri
"['thriller', 'business', 'drama', 'melodrama']",Kang Ji Hwan
"['thriller', 'business', 'drama', 'melodrama']", Lee Da Hee
"['thriller', 'business', 'drama', 'melodrama']", Choi Daniel
"['thriller', 'business', 'drama', 'melodrama']", Jung So Min
"['thriller', 'business', 'drama', 'melodrama']", Han Sang Jin
"['thriller', 'business', 'drama', 'melodrama']", Uhm Hyo Sub
"['thriller', 'mystery', 'law', 'drama']",Lee Jong Suk
"['thriller', 'mystery', 'law', 'drama']", Im Yoon Ah
"['thriller', 'mystery', 'law', 'drama']", Kim Joo Heon
"['thriller', 'mystery', 'law', 'drama']", Kwak Dong Yeon
"['thriller', 'mystery', 'law', 'drama']", Yang Kyung Won
"['thriller', 'mystery', 'law', 'drama']", Ok Ja Yeon
"['thriller', 'mystery', 'law', 'drama']",Lee Jong Suk
"['thriller', 'mystery', 'law', 'drama']", Im Yoon Ah
"['thriller', 'mystery', 'law', 'drama']", Kim Joo Heon
"['thriller', 'mystery', 'law', 'drama']", Kwak Dong Yeon
"['thriller', 'mystery', 'law', 'drama']", Yang Kyung Won
"['thriller', 'mystery', 'law', 'drama']", Ok Ja Yeon
"['comedy', 'romance']",Lee Ji Hoon
"['comedy', 'romance']", Park Hee Bon
"['comedy', 'romance']", Park Tam Hee
"['comedy', 'romance']", Kim  Il Woo
"['comedy', 'romance']", Kang In
"['romance', 'sports']",Uee
"['romance', 'sports']", Lee Da Hee
"['romance', 'sports']", Lee Yong Woo
"['romance', 'sports']", Hwang Eun Jung
"['romance', 'sports']", Yoon Gi Won
"['romance', 'sports']", Park Sung Woong
"['comedy', 'romance', 'drama', 'melodrama']",Joo Sang Wook
"['comedy', 'romance', 'drama', 'melodrama']", Han Ye Seul
"['comedy', 'romance', 'drama', 'melodrama']", Jung Gyu Woon
"['comedy', 'romance', 'drama', 'melodrama']", Wang Ji Hye
"['comedy', 'romance', 'drama', 'melodrama']", Han Sang Jin
"['comedy', 'romance', 'drama', 'melodrama']", Ha Jae Sook
"['comedy', 'life', 'drama', 'melodrama']",Uhm Ji Won
"['comedy', 'life', 'drama', 'melodrama']", Park Ha Sun
"['comedy', 'life', 'drama', 'melodrama']", Choi Ri
"['comedy', 'life', 'drama', 'melodrama']", Jang Hye Jin
"['comedy', 'life', 'drama', 'melodrama']", Yoon Park
"['comedy', 'life', 'drama', 'melodrama']", Im Hwa Young
"['romance', 'youth', 'fantasy']",Wooyeon
"['romance', 'youth', 'fantasy']", Zuho
"['romance', 'youth', 'fantasy']", Seo Dong Sung
"['romance', 'youth', 'fantasy']", Lee Gu Seul
"['romance', 'youth', 'fantasy']", Park Seo Eun
"['romance', 'youth', 'fantasy']", Ahn Yu Jeong
"['comedy', 'romance', 'drama']",Kim Ah Joong
"['comedy', 'romance', 'drama']", Jung Joon
"['comedy', 'romance', 'drama']", Go Joo Won
"['comedy', 'romance', 'drama']", Kim Sung Eun
"['comedy', 'romance', 'drama']", Kim Young Ok
"['comedy', 'romance', 'drama']", Kang In Duk
"['thriller', 'mystery', 'supernatural']",Song Seung Heon
"['thriller', 'mystery', 'supernatural']", Go Ah Ra
"['thriller', 'mystery', 'supernatural']", Lee El
"['thriller', 'mystery', 'supernatural']", Kim Dong Jun
"['thriller', 'mystery', 'supernatural']", Kim Won Hae
"['thriller', 'mystery', 'supernatural']", Jo Jae Yoon
"['comedy', 'life', 'drama']",Seo Hyun Jin
"['comedy', 'life', 'drama']", Ra Mi Ran
"['comedy', 'life', 'drama']", Ha Joon
"['comedy', 'life', 'drama']", Lee Chang Hoon
"['comedy', 'life', 'drama']", Jung Hae Kyun
"['comedy', 'life', 'drama']", Jo Yun Hee
"['action', 'adventure', 'drama', 'sci-fi']",Kim Woo Bin
"['action', 'adventure', 'drama', 'sci-fi']", Song Seung Heon
"['action', 'adventure', 'drama', 'sci-fi']", Kang Yoo Seok
"['action', 'adventure', 'drama', 'sci-fi']", Esom
"['action', 'adventure', 'drama', 'sci-fi']", Kim Eui Sung
"['action', 'adventure', 'drama', 'sci-fi']", Lee Sung Wook
"['romance', 'drama', 'fantasy', 'melodrama']",Kim Rae Won
"['romance', 'drama', 'fantasy', 'melodrama']", Shin Sae Kyeong
"['romance', 'drama', 'fantasy', 'melodrama']", Seo Ji Hye
"['romance', 'drama', 'fantasy', 'melodrama']", Jang Mi Hee 
"['romance', 'drama', 'fantasy', 'melodrama']", Kim Hyun Joon
"['romance', 'drama', 'fantasy', 'melodrama']", Hwang Jung Min
"['comedy', 'romance', 'drama', 'supernatural']",Lee Dong Wook
"['comedy', 'romance', 'drama', 'supernatural']", Shin Sae Kyeong
"['comedy', 'romance', 'drama', 'supernatural']", Kim Gab Soo
"['comedy', 'romance', 'drama', 'supernatural']", Han Jung Soo
"['comedy', 'romance', 'drama', 'supernatural']", Jung Yoo Geun
"['comedy', 'romance', 'drama', 'supernatural']", Shin Seung Hwan
"['comedy', 'romance', 'melodrama']",Lee So Yeon
"['comedy', 'romance', 'melodrama']", Jae Hee
"['comedy', 'romance', 'melodrama']", Jo An
"['comedy', 'romance', 'melodrama']", Kim Hyung Min
"['comedy', 'romance', 'melodrama']", Ahn Nae Sang
"['comedy', 'romance', 'melodrama']", Baek Bo Ram
"['thriller', 'mystery', 'drama']",Ok Taec Yeon
"['thriller', 'mystery', 'drama']", Ha Seok Jin
"['thriller', 'mystery', 'drama']", Jung Eun Ji
"['thriller', 'mystery', 'drama']", Jung In Ki
"['thriller', 'mystery', 'drama']", Jung Eui Wook
"['thriller', 'mystery', 'drama']", Park Ji Bin
"['action', 'romance', 'medical', 'supernatural']",Ahn Jae Hyun
"['action', 'romance', 'medical', 'supernatural']", Gu Hye Seon
"['action', 'romance', 'medical', 'supernatural']", Ji Jin Hee
"['action', 'romance', 'medical', 'supernatural']", Jung Hae In
"['action', 'romance', 'medical', 'supernatural']", Kim Gab Soo
"['action', 'romance', 'medical', 'supernatural']", Jin Kyung
"['historical', 'romance', 'drama', 'political']",Kim Hyun Joo
"['historical', 'romance', 'drama', 'political']", Jung Sung Woon
